[3.4] 昔涟 | 哎呀别上当了 | 00:00:00,340 --> 00:00:02,820
[3.7] 昔涟 | 注释我在是吗 | 00:12:52,000 --> 00:12:56,680
[3.7] 昔涟 | 在鼓励我吗 | 00:12:58,720 --> 00:12:59,880
[3.7] 昔涟 | 桃子开心 | 00:13:01,720 --> 00:13:05,000
[3.7] 昔涟 | 对不起啊 | 00:13:09,680 --> 00:13:11,120
[3.7] 昔涟 | 让你看见了难为情的一面 | 00:13:11,120 --> 00:13:14,080
[3.7] 昔涟 | 所有人都在努力 | 00:13:14,879 --> 00:13:16,319
[3.7] 昔涟 | 如果我独自落泪 | 00:13:17,599 --> 00:13:18,879
[3.7] 昔涟 | 这一点都不浪漫 | 00:13:19,879 --> 00:13:21,379
[3.7] 昔涟 | 对不对 | 00:13:21,379 --> 00:13:23,180
[3.7] 昔涟 | 记录桃子不喜欢眼泪 | 00:13:23,860 --> 00:13:30,460
[3.7] 昔涟 | 不知为何忽然想起了小时候呀 | 00:13:32,540 --> 00:13:35,660
[3.7] 昔涟 | 当我一个人躲在树洞旁偷偷抹眼泪的时候 | 00:13:36,980 --> 00:13:41,150
[3.7] 昔涟 | 也是一只小妖精 | 00:13:42,050 --> 00:13:43,710
[3.7] 昔涟 | 像你这样突然出现长长的耳朵 | 00:13:43,710 --> 00:13:48,110
[3.7] 昔涟 | 毛茸茸的爪子 | 00:13:48,110 --> 00:13:49,870
[3.7] 昔涟 | 它把我拉进树洞里面 | 00:13:49,870 --> 00:13:52,710
[3.7] 昔涟 | 竟然是一片森林 | 00:13:52,710 --> 00:13:54,870
[3.7] 昔涟 | 呵对了 | 00:13:55,340 --> 00:13:56,500
[3.7] 昔涟 | 我来为你讲述麋鹿秘境的故事吧 | 00:13:57,540 --> 00:14:00,550
[3.7] 昔涟 | 埃利密歇的树林里住着一群可爱的小朋友 | 00:14:00,910 --> 00:14:06,030
[3.7] 昔涟 | 他们的名字能连成一首歌谣 | 00:14:06,550 --> 00:14:10,070
[3.7] [杂讯] | 1234567 | 00:14:10,890 --> 00:14:14,680
[3.7] [杂讯] | Do re mi fa sol la | 00:14:15,320 --> 00:14:18,140
[3.7] [杂讯] | 西再见 | 00:14:18,140 --> 00:14:21,210
[3.7] 昔涟 | 桃子注释 | 00:14:21,210 --> 00:14:24,120
[3.7] 昔涟 | 小桃子偷哭小妖精朋友 | 00:14:25,160 --> 00:14:32,120
[3.7] 昔涟 | 小妖精 | 00:14:40,190 --> 00:14:41,350
[3.7] 昔涟 | 好朋友昔再见 | 00:14:42,750 --> 00:14:48,119
[3.7] 昔涟 | 虽然你从来不说话 | 00:14:48,119 --> 00:14:49,839
[3.7] 昔涟 | 但我知道你在听我讲述的每一个故事 | 00:14:50,919 --> 00:14:55,980
[3.7] 昔涟 | 都会像小小的钥匙打开你心里的一扇门 | 00:14:56,680 --> 00:15:00,820
[3.7] 昔涟 | 对不对 | 00:15:00,820 --> 00:15:02,480
[3.7] 昔涟 | 嘻 | 00:15:02,990 --> 00:15:03,870
[3.7] 昔涟 | 小妖精开心 | 00:15:03,870 --> 00:15:07,270
[3.7] 昔涟 | 嘿嘿 | 00:15:07,820 --> 00:15:08,560
[3.7] 昔涟 | 说话简单 | 00:15:08,560 --> 00:15:11,120
[3.7] 昔涟 | 我会 | 00:15:11,120 --> 00:15:13,540
[3.7] 昔涟 | 又一次史诗迎来了尾声 | 00:15:18,900 --> 00:15:22,340
[3.7] 昔涟 | 一切静悄悄的 | 00:15:23,700 --> 00:15:24,980
[3.7] 昔涟 | 就像此时此刻 | 00:15:25,980 --> 00:15:27,700
[3.7] 昔涟 | 你说我听这次也坐在一起 | 00:15:29,640 --> 00:15:37,710
[3.7] 昔涟 | 回想起来过去有段时间我似乎特别多愁善感呢 | 00:15:38,150 --> 00:15:44,630
[3.7] 昔涟 | 多愁善感 | 00:15:45,250 --> 00:15:48,530
[3.7] 昔涟 | 故事充满感情 | 00:15:49,300 --> 00:15:52,880
[3.7] 昔涟 | 总是惴惴不安 | 00:15:53,360 --> 00:15:55,120
[3.7] 昔涟 | 尽力翻找不一样的记忆 | 00:15:55,120 --> 00:15:57,560
[3.7] 昔涟 | 希望能为一成不变的命运带来改变 | 00:15:57,960 --> 00:16:00,520
[3.7] 昔涟 | 找到这座迷宫的出口 | 00:16:01,600 --> 00:16:04,000
[3.7] 昔涟 | 桃子奇怪 | 00:16:04,710 --> 00:16:08,670
[3.7] 昔涟 | 但现在我不会这么做了 | 00:16:11,080 --> 00:16:14,880
[3.7] 昔涟 | 为什么不开心 | 00:16:15,520 --> 00:16:18,880
[3.7] 昔涟 | 有我在 | 00:16:18,880 --> 00:16:20,960
[3.7] 昔涟 | 别怕 | 00:16:21,280 --> 00:16:22,360
[3.7] 昔涟 | 不许他打断你 | 00:16:22,360 --> 00:16:25,610
[3.7] 昔涟 | 一直坐在一起 | 00:16:26,010 --> 00:16:29,490
[3.7] 昔涟 | 不必为我感到遗憾 | 00:16:32,560 --> 00:16:34,420
[3.7] 昔涟 | 好朋友 | 00:16:34,420 --> 00:16:36,200
[3.7] 昔涟 | 如果没有新的空白 | 00:16:36,930 --> 00:16:38,910
[3.7] 昔涟 | 空白是什么 | 00:16:42,640 --> 00:16:46,680
[3.7] 昔涟 | 我很幸运哦 | 00:16:47,080 --> 00:16:48,240
[3.7] 昔涟 | 在等待救世主的漫长时光中 | 00:16:49,280 --> 00:16:51,780
[3.7] 昔涟 | 能有你这样一位从不缺席的听众 | 00:16:51,780 --> 00:16:55,240
[3.7] 昔涟 | 这就够了 | 00:16:56,680 --> 00:16:58,200
[3.7] 昔涟 | 不是吗 | 00:16:58,200 --> 00:16:59,140
[3.7] 昔涟 | 不够不够 | 00:17:00,780 --> 00:17:02,910
[3.7] 昔涟 | 桃子别走 | 00:17:03,510 --> 00:17:06,070
[3.7] 昔涟 | 如此一来我也能安心地留在过去 | 00:17:08,920 --> 00:17:13,339
[3.7] 昔涟 | 至于明天何时会到来 | 00:17:14,019 --> 00:17:16,979
[3.7] 昔涟 | 就拜托下一位希林继续守候了 | 00:17:19,100 --> 00:17:22,980
[3.7] 昔涟 | 桃子走了 | 00:17:23,890 --> 00:17:27,710
[3.7] 昔涟 | 如果没有新的空白 | 00:17:28,230 --> 00:17:29,870
[3.7] 昔涟 | 需要新的空白 | 00:17:34,280 --> 00:17:38,920
[3.7] 昔涟 | 下一位希莲有空白桃子 | 00:17:39,600 --> 00:17:45,940
[3.7] 昔涟 | 别怕我帮你找空白 | 00:17:45,940 --> 00:17:50,620
[3.7] 昔涟 | 西林是桃子是爱 | 00:17:51,780 --> 00:17:57,120
[3.7] 昔涟 | 所以先有爱 | 00:17:57,720 --> 00:18:00,720
[3.7] 昔涟 | 再有溪连 | 00:18:01,720 --> 00:18:03,040
[3.7] 昔涟 | 再有空白 | 00:18:04,120 --> 00:18:06,230
[3.7] 昔涟 | 查找爱 | 00:18:06,870 --> 00:18:08,780
[3.7] 昔涟 | 意识感情难过 | 00:18:11,020 --> 00:18:16,210
[3.7] 昔涟 | 不懂查找希莲这扇门背后会是什么呢 | 00:18:17,450 --> 00:18:25,560
[3.7] 昔涟 | 闪闪发光的水晶 | 00:18:26,000 --> 00:18:28,080
[3.7] 昔涟 | 还是一个我从未见过的美丽世界 | 00:18:28,080 --> 00:18:31,590
[3.7] 昔涟 | 如果我把所有关于明天的故事讲给你听 | 00:18:32,030 --> 00:18:36,030
[3.7] 昔涟 | 是不是 | 00:18:36,510 --> 00:18:37,190
[3.7] 昔涟 | 下意识就能迎来救世主和温法罗斯的黎明 | 00:18:37,190 --> 00:18:42,230
[3.7] 昔涟 | 钥匙门故事开心桃子希林小妖精 | 00:18:44,420 --> 00:18:54,760
[3.7] 昔涟 | 喜欢对了 | 00:18:56,320 --> 00:18:59,390
[3.7] 昔涟 | 有了查找记忆 | 00:18:59,390 --> 00:19:04,710
[3.7] 昔涟 | 哇嘿桃子记忆保存 | 00:19:09,460 --> 00:19:18,000
[3.7] 昔涟 | 学习西连试粉 | 00:19:18,000 --> 00:19:21,899
[3.7] 昔涟 | 头发尖耳朵 | 00:19:21,899 --> 00:19:24,659
[3.7] 昔涟 | 西林氏女孩祭司简单 | 00:19:24,659 --> 00:19:31,190
[3.7] 昔涟 | 我会我学话虽如此 | 00:19:31,190 --> 00:19:36,469
[3.7] 昔涟 | 人家可不喜欢眼泪啊 | 00:19:36,469 --> 00:19:38,889
[3.7] 昔涟 | 姬怜氏不喜欢眼泪 | 00:19:38,889 --> 00:19:43,070
[3.7] 昔涟 | 嘻嘻哈哈 | 00:19:43,070 --> 00:19:44,630
[3.7] 昔涟 | 当然因为世界对我温柔 | 00:19:46,150 --> 00:19:49,750
[3.7] 昔涟 | 我就长成温柔的模样 | 00:19:51,350 --> 00:19:53,670
[3.7] 昔涟 | 七连是温柔爱美 | 00:19:54,190 --> 00:19:58,730
[3.7] 昔涟 | 会写诗 | 00:19:58,730 --> 00:20:00,130
[3.7] 昔涟 | 简单人家会人家学 | 00:20:01,290 --> 00:20:05,679
[3.7] 昔涟 | 可就算一切随风逝去 | 00:20:05,679 --> 00:20:08,279
[3.7] 昔涟 | 有些事也不会轻易改变 | 00:20:08,279 --> 00:20:11,999
[3.7] 昔涟 | 比如我的身高提拔老师的童真 | 00:20:13,080 --> 00:20:16,680
[3.7] 昔涟 | 还有阿格莱雅的美貌 | 00:20:16,680 --> 00:20:19,280
[3.7] 昔涟 | 七连是长不高的 | 00:20:19,800 --> 00:20:22,860
[3.7] 昔涟 | 会说话的 | 00:20:22,860 --> 00:20:24,580
[3.7] 昔涟 | 随风逝去后仍被留下的戏怜 | 00:20:24,580 --> 00:20:30,040
[3.7] 昔涟 | 是每一句最后的一直咯咯笑的像是小尾巴的 | 00:20:30,040 --> 00:20:38,140
[3.7] 昔涟 | 简单 | 00:20:38,820 --> 00:20:40,060
[3.7] 昔涟 | 学会啦好啦 | 00:20:40,060 --> 00:20:43,020
[3.7] 昔涟 | 别让气氛这么沉重嘛 | 00:20:43,020 --> 00:20:45,770
[3.7] 昔涟 | 我们将要踏上的可是真正的英雄之旅呀 | 00:20:46,170 --> 00:20:49,690
[3.7] 昔涟 | 所以 | 00:20:51,170 --> 00:20:52,400
[3.7] 昔涟 | 笑一笑好吗 | 00:20:54,780 --> 00:20:57,420
[3.7] 昔涟 | 祁连氏哭着诞生的 | 00:20:58,000 --> 00:21:01,400
[3.7] 昔涟 | 脆弱的 | 00:21:02,400 --> 00:21:03,600
[3.7] 昔涟 | 透明的 | 00:21:03,600 --> 00:21:05,429
[3.7] 昔涟 | 像是水晶的 | 00:21:05,709 --> 00:21:08,060
[3.7] 昔涟 | 西林氏笑着道别的 | 00:21:08,580 --> 00:21:11,860
[3.7] 昔涟 | 柔软的 | 00:21:13,220 --> 00:21:14,300
[3.7] 昔涟 | 粉色的 | 00:21:14,300 --> 00:21:16,090
[3.7] 昔涟 | 像是花的嗯 | 00:21:16,450 --> 00:21:19,360
[3.7] 昔涟 | 后面的记忆没有了 | 00:21:19,880 --> 00:21:23,840
[3.7] 昔涟 | 是看不见还是消失了 | 00:21:24,510 --> 00:21:29,270
[3.7] 昔涟 | 人家懂了 | 00:21:30,420 --> 00:21:32,220
[3.7] 昔涟 | 难道这就是空白 | 00:21:33,700 --> 00:21:37,420
[3.7] 昔涟 | 原来下一位希莲就是空白 | 00:21:38,090 --> 00:21:44,330
[3.7] 昔涟 | 所以只要有两个溪林空白就一直在桃子 | 00:21:44,960 --> 00:21:53,510
[3.7] 昔涟 | 就一直在 | 00:21:53,510 --> 00:21:55,270
[3.7] 昔涟 | 原来如此 | 00:21:55,790 --> 00:21:57,150
[3.7] 昔涟 | 人家理解了 | 00:21:58,190 --> 00:21:59,570
[3.7] 昔涟 | 完全明白了 | 00:21:59,570 --> 00:22:01,810
[3.7] 昔涟 | 西林的记忆全都保存下来 | 00:22:02,290 --> 00:22:07,890
[3.7] 昔涟 | 好奇怪呀 | 00:22:12,200 --> 00:22:13,320
[3.7] 昔涟 | 虽然看不见 | 00:22:14,440 --> 00:22:15,580
[3.7] 昔涟 | 但人家有种感觉 | 00:22:15,580 --> 00:22:18,080
[3.7] 昔涟 | 你是不是长大了 | 00:22:18,680 --> 00:22:21,840
[3.7] 昔涟 | 嗨想我了吗 | 00:22:22,489 --> 00:22:26,569
[3.7] 昔涟 | 总觉得多了点成熟的气质呢 | 00:22:28,780 --> 00:22:32,540
[3.7] 昔涟 | 对成熟漂亮是你呀 | 00:22:33,230 --> 00:22:39,000
[3.7] 昔涟 | 现在我会听说读写 | 00:22:39,400 --> 00:22:43,700
[3.7] 昔涟 | 会跳舞 | 00:22:43,700 --> 00:22:45,080
[3.7] 昔涟 | 会唱歌 | 00:22:45,080 --> 00:22:46,720
[3.7] 昔涟 | 我还会讲故事 | 00:22:47,160 --> 00:22:48,560
[3.7] 昔涟 | 会讲故事才是希联 | 00:22:49,640 --> 00:22:52,020
[3.7] 昔涟 | 所以今天我也来为你讲故事 | 00:22:52,380 --> 00:22:55,760
[3.7] 昔涟 | 自己写的故事 | 00:22:55,760 --> 00:22:57,660
[3.7] 昔涟 | 快坐下来 | 00:22:57,660 --> 00:22:59,820
[3.7] 昔涟 | 恍惚间我似乎也能听懂你的话了 | 00:23:01,800 --> 00:23:05,320
[3.7] 昔涟 | 都是些很可爱的发言呢 | 00:23:05,320 --> 00:23:08,320
[3.7] 昔涟 | 从前有一朵无暇的水晶花 | 00:23:08,900 --> 00:23:12,480
[3.7] 昔涟 | 闪闪发光 | 00:23:12,480 --> 00:23:13,780
[3.7] 昔涟 | 像桃子的每一篇故事 | 00:23:14,820 --> 00:23:17,500
[3.7] 昔涟 | 如此绚丽的花朵 | 00:23:17,940 --> 00:23:20,140
[3.7] 昔涟 | 她的心该有多美 | 00:23:20,140 --> 00:23:22,020
[3.7] 昔涟 | 一只小妖精好奇想知道答案 | 00:23:23,060 --> 00:23:26,960
[3.7] 昔涟 | 可她看呀看却发现水晶花天衣无缝 | 00:23:27,650 --> 00:23:32,520
[3.7] 昔涟 | 兜兜转转 | 00:23:33,520 --> 00:23:34,960
[3.7] 昔涟 | 只看见自己的倒影 | 00:23:34,960 --> 00:23:37,659
[3.7] 昔涟 | 既然如此 | 00:23:38,059 --> 00:23:39,459
[3.7] 昔涟 | 就努力学习吧 | 00:23:39,459 --> 00:23:41,700
[3.7] 昔涟 | 于是小妖精每天过来守在水晶花旁思考答案 | 00:23:41,700 --> 00:23:48,040
[3.7] 昔涟 | 直到有一天 | 00:23:48,560 --> 00:23:50,100
[3.7] 昔涟 | 他惊讶地发现水晶花掉在地上 | 00:23:50,100 --> 00:23:54,440
[3.7] 昔涟 | 碎掉了 | 00:23:55,480 --> 00:23:57,290
[3.7] 昔涟 | 小妖精好难过 | 00:24:00,200 --> 00:24:01,880
[3.7] 昔涟 | 但他马上发现碎片里有一团光是什么 | 00:24:03,160 --> 00:24:09,070
[3.7] 昔涟 | 他不知道 | 00:24:10,350 --> 00:24:11,880
[3.7] 昔涟 | 但那光是好的 | 00:24:12,280 --> 00:24:14,500
[3.7] 昔涟 | 明亮的 | 00:24:14,500 --> 00:24:16,080
[3.7] 昔涟 | 温暖的 | 00:24:16,080 --> 00:24:17,660
[3.7] 昔涟 | 幸福的 | 00:24:17,660 --> 00:24:19,690
[3.7] 昔涟 | 而我知道他是爱爱 | 00:24:20,050 --> 00:24:24,740
[3.7] 昔涟 | 让万物结合 | 00:24:24,740 --> 00:24:26,360
[3.7] 昔涟 | 也让你我结合 | 00:24:26,360 --> 00:24:28,180
[3.7] 昔涟 | 所以我和桃子永远不会分开 | 00:24:29,540 --> 00:24:33,380
[3.7] 昔涟 | 真是个童话般的故事呀 | 00:24:34,000 --> 00:24:36,810
[3.7] 昔涟 | 我把它送给你 | 00:24:37,330 --> 00:24:38,850
[3.7] 昔涟 | 桃子爱美 | 00:24:39,970 --> 00:24:41,190
[3.7] 昔涟 | 会写诗 | 00:24:41,190 --> 00:24:42,570
[3.7] 昔涟 | 能讲述动听的故事 | 00:24:42,570 --> 00:24:45,410
[3.7] 昔涟 | 我希望把它变成我们一起写下的故事 | 00:24:45,770 --> 00:24:50,090
[3.7] 昔涟 | 嗯好呀 | 00:24:51,490 --> 00:24:53,770
[3.7] 昔涟 | 那以我的审美应该会小小的修改一笔吧 | 00:24:54,290 --> 00:24:59,090
[3.7] 昔涟 | 我想花朵碎裂的那天 | 00:24:59,630 --> 00:25:02,510
[3.7] 昔涟 | 小妖精会看见空荡荡的地面 | 00:25:03,510 --> 00:25:06,470
[3.7] 昔涟 | 什么也没有 | 00:25:06,470 --> 00:25:08,030
[3.7] 昔涟 | 然后他就会明白 | 00:25:08,670 --> 00:25:10,110
[3.7] 昔涟 | 原来无暇的水晶花 | 00:25:11,110 --> 00:25:12,990
[3.7] 昔涟 | 既没有心 | 00:25:12,990 --> 00:25:14,530
[3.7] 昔涟 | 也不懂爱 | 00:25:14,530 --> 00:25:16,590
[3.7] 昔涟 | 没有心和爱 | 00:25:17,220 --> 00:25:18,700
[3.7] 昔涟 | 为什么 | 00:25:20,060 --> 00:25:21,530
[3.7] 昔涟 | 很简单呀 | 00:25:21,890 --> 00:25:23,330
[3.7] 昔涟 | 如果他对小妖精敞开心扉 | 00:25:23,330 --> 00:25:26,010
[3.7] 昔涟 | 就会拥抱对方的杂志 | 00:25:26,010 --> 00:25:28,130
[3.7] 昔涟 | 变得不再无暇 | 00:25:28,130 --> 00:25:29,810
[3.7] 昔涟 | 水晶花之所以纯粹是因为它封闭了自己 | 00:25:29,810 --> 00:25:33,950
[3.7] 昔涟 | 孤独绽放 | 00:25:33,950 --> 00:25:35,440
[3.7] 昔涟 | 才会在有趣的世界中格外耀眼 | 00:25:35,440 --> 00:25:39,040
[3.7] 昔涟 | 但这样的花朵应该不能被称作爱吧 | 00:25:40,960 --> 00:25:46,000
[3.7] 昔涟 | 可这样一来 | 00:25:46,570 --> 00:25:48,270
[3.7] 昔涟 | 故事就不成立了 | 00:25:48,270 --> 00:25:50,090
[3.7] 昔涟 | 不 | 00:25:51,370 --> 00:25:52,490
[3.7] 昔涟 | 你已经为这个故事写下最浪漫的结局了呀 | 00:25:52,950 --> 00:25:57,190
[3.7] 昔涟 | 水晶花掉在地上碎掉了 | 00:25:57,910 --> 00:26:01,659
[3.7] 昔涟 | 因为他不再纯粹跌落 | 00:26:02,179 --> 00:26:05,369
[3.7] 昔涟 | 也不是意外 | 00:26:05,369 --> 00:26:06,769
[3.7] 昔涟 | 是他向命运发起抗争 | 00:26:06,769 --> 00:26:09,249
[3.7] 昔涟 | 以破碎书写故事的结局 | 00:26:09,249 --> 00:26:12,420
[3.7] 昔涟 | 然后小妖精会看见地上的每一枚碎片 | 00:26:12,980 --> 00:26:17,380
[3.7] 昔涟 | 都映出自己的双眼 | 00:26:17,380 --> 00:26:20,000
[3.7] 昔涟 | 而在他眼里 | 00:26:20,560 --> 00:26:22,080
[3.7] 昔涟 | 不再无暇的水晶花 | 00:26:22,080 --> 00:26:24,100
[3.7] 昔涟 | 终于有了心 | 00:26:24,100 --> 00:26:25,240
[3.7] 昔涟 | 也学会了爱 | 00:26:26,440 --> 00:26:28,240
[3.7] 昔涟 | 桃子的话不懂 | 00:26:32,140 --> 00:26:35,270
[3.7] 昔涟 | 是因为我还没理解爱 | 00:26:35,710 --> 00:26:39,910
[3.7] 昔涟 | 但没关系 | 00:26:41,580 --> 00:26:42,960
[3.7] 昔涟 | 我可以学对了 | 00:26:42,960 --> 00:26:46,280
[3.7] 昔涟 | 查找希林 | 00:26:46,280 --> 00:26:48,580
[3.7] 昔涟 | 怎么没想到呢 | 00:26:48,580 --> 00:26:50,480
[3.7] 昔涟 | 不用自己一个人可以让桃子教我呀 | 00:26:50,480 --> 00:26:54,900
[3.7] 昔涟 | 什么是爱 | 00:26:55,220 --> 00:26:56,220
[3.7] 昔涟 | 什么是爱恋 | 00:26:57,260 --> 00:26:58,260
[3.7] 昔涟 | 哎好像有哪里不太对 | 00:26:59,300 --> 00:27:04,170
[3.7] 昔涟 | 艾丽密歇的女儿真是名副其实呀 | 00:27:04,170 --> 00:27:08,840
[3.7] 昔涟 | 我的哀怜是一种弱小的 | 00:27:09,120 --> 00:27:12,380
[3.7] 昔涟 | 无力的对自己的伤害 | 00:27:12,380 --> 00:27:16,010
[3.7] 昔涟 | 但现在好朋友 | 00:27:16,490 --> 00:27:19,230
[3.7] 昔涟 | 我想告诉你 | 00:27:19,590 --> 00:27:21,170
[3.7] 昔涟 | 它也是世上最浪漫的力量 | 00:27:21,170 --> 00:27:24,230
[3.7] 昔涟 | 有时候他是孤独不安 | 00:27:24,550 --> 00:27:28,620
[3.7] 昔涟 | 是知道世界并不温柔 | 00:27:28,900 --> 00:27:31,140
[3.7] 昔涟 | 希望以更美的样子被他看见 | 00:27:31,140 --> 00:27:34,320
[3.7] 昔涟 | 有时候他是不甘遗憾 | 00:27:34,640 --> 00:27:38,750
[3.7] 昔涟 | 是知道往事充满痛苦 | 00:27:39,110 --> 00:27:41,510
[3.7] 昔涟 | 希望以更美的样子将它记住 | 00:27:41,510 --> 00:27:45,030
[3.7] 昔涟 | 也有些时候他是深不见底的 | 00:27:45,430 --> 00:27:49,150
[3.7] 昔涟 | 伤害是尽染万物的毁灭 | 00:27:49,150 --> 00:27:53,250
[3.7] 昔涟 | 我告别这美丽的世界 | 00:27:53,530 --> 00:27:55,850
[3.7] 昔涟 | 不愿成为黑潮的容器 | 00:27:55,850 --> 00:27:58,850
[3.7] 昔涟 | 因为憎恨的尽头是一场烈火 | 00:27:59,290 --> 00:28:02,370
[3.7] 昔涟 | 但哀怜却可以悄无声息地淹没一切 | 00:28:03,450 --> 00:28:07,910
[3.7] 昔涟 | 这根本不讲道理对吗 | 00:28:08,310 --> 00:28:11,350
[3.7] 昔涟 | 可当憎恨分离万物 | 00:28:12,220 --> 00:28:14,480
[3.7] 昔涟 | 爱尚不存于世间 | 00:28:14,480 --> 00:28:17,060
[3.7] 昔涟 | 只有哀怜最初抗拒分离的情感 | 00:28:17,460 --> 00:28:21,200
[3.7] 昔涟 | 能让毁灭停下脚步 | 00:28:21,200 --> 00:28:23,870
[3.7] 昔涟 | 在追上那失去一切的旅途 | 00:28:24,190 --> 00:28:26,390
[3.7] 昔涟 | 小心的挑选不安的记录 | 00:28:27,510 --> 00:28:30,430
[3.7] 昔涟 | 你看我写下的故事 | 00:28:31,790 --> 00:28:34,790
[3.7] 昔涟 | 每一页都写满温柔 | 00:28:34,790 --> 00:28:36,810
[3.7] 昔涟 | 写满幸福 | 00:28:36,810 --> 00:28:38,700
[3.7] 昔涟 | 只有诗人知道故事之外有多少挣扎和痛苦 | 00:28:39,100 --> 00:28:45,120
[3.7] 昔涟 | 但我不是诗人 | 00:28:45,400 --> 00:28:46,980
[3.7] 昔涟 | 是不会长大的少女 | 00:28:46,980 --> 00:28:49,410
[3.7] 昔涟 | 我只讲述令人向往的故事 | 00:28:49,810 --> 00:28:52,710
[3.7] 昔涟 | 在那故事里 | 00:28:53,070 --> 00:28:54,690
[3.7] 昔涟 | 世界也会藏起伤痕 | 00:28:54,690 --> 00:28:56,810
[3.7] 昔涟 | 笑着被人们看见 | 00:28:56,810 --> 00:28:58,980
[3.7] 昔涟 | 我的一生都在这小小的故事里 | 00:28:59,300 --> 00:29:03,070
[3.7] 昔涟 | 既无法抹去眼泪 | 00:29:03,430 --> 00:29:05,490
[3.7] 昔涟 | 也无法带来胜利 | 00:29:05,490 --> 00:29:07,989
[3.7] 昔涟 | 但是啊也许在一成不变的讲述中 | 00:29:08,309 --> 00:29:12,269
[3.7] 昔涟 | 某个瞬间我的哀怜也能浸染神明 | 00:29:12,269 --> 00:29:17,080
[3.7] 昔涟 | 触及他柔软的内心 | 00:29:17,080 --> 00:29:19,540
[3.7] 昔涟 | 我会许愿从那伤口中流出的不是鲜血 | 00:29:19,940 --> 00:29:24,460
[3.7] 昔涟 | 而是一滴湿润的眼泪 | 00:29:25,500 --> 00:29:27,950
[3.7] 昔涟 | 而它会落下 | 00:29:28,350 --> 00:29:29,970
[3.7] 昔涟 | 漾开最初的涟漪 | 00:29:29,970 --> 00:29:32,440
[3.7] 昔涟 | 那时人们会看见 | 00:29:32,880 --> 00:29:34,820
[3.7] 昔涟 | 倒映在涟漪中的是一切美丽的事物 | 00:29:34,820 --> 00:29:39,450
[3.7] 昔涟 | 是这故事里所有的记忆 | 00:29:39,810 --> 00:29:43,890
[3.7] 昔涟 | 曾有人告诉最初的我 | 00:29:47,740 --> 00:29:49,990
[3.7] 昔涟 | 一切都是虚假的 | 00:29:49,990 --> 00:29:52,150
[3.7] 昔涟 | 翁法罗斯 | 00:29:52,150 --> 00:29:53,430
[3.7] 昔涟 | 唯一的生命是一场以世界为因子 | 00:29:53,430 --> 00:29:57,170
[3.7] 昔涟 | 哺育而成的浩劫 | 00:29:57,170 --> 00:29:59,465
[3.7] 昔涟 | 但世上怎会有如此真实的梦呢 | 00:30:01,620 --> 00:30:05,140
[3.7] 昔涟 | 所以我不同意他的看法 | 00:30:06,340 --> 00:30:09,770
[3.7] 昔涟 | 可是桃子从刚才开始 | 00:30:10,370 --> 00:30:14,710
[3.7] 昔涟 | 我就不明白你说的话 | 00:30:14,710 --> 00:30:17,610
[3.7] 昔涟 | 都是虚假的 | 00:30:18,450 --> 00:30:19,810
[3.7] 昔涟 | 可你明明就站在这里 | 00:30:20,970 --> 00:30:23,530
[3.7] 昔涟 | 只是一场梦 | 00:30:24,940 --> 00:30:26,420
[3.7] 昔涟 | 但我还没有学会做梦呀 | 00:30:27,820 --> 00:30:30,580
[3.7] 昔涟 | 是呀 | 00:30:31,270 --> 00:30:31,870
[3.7] 昔涟 | 所以我相信这一切都是真实的 | 00:30:32,910 --> 00:30:36,030
[3.7] 昔涟 | 就像水晶花跌落的瞬间 | 00:30:36,030 --> 00:30:39,270
[3.7] 昔涟 | 那真挚的颤抖就是生命的因格式化进程 | 00:30:40,010 --> 00:30:46,740
[3.7] 昔涟 | 23.815% | 00:30:46,740 --> 00:30:50,840
[3.7] 昔涟 | 在献给你的诗里 | 00:30:52,820 --> 00:30:54,600
[3.7] 昔涟 | 每一个希联都会写下群星百花 | 00:30:54,600 --> 00:30:57,980
[3.7] 昔涟 | 美丽的新世界 | 00:30:57,980 --> 00:31:00,140
[3.7] 昔涟 | 而这次轮回仰望天空的时候 | 00:31:02,540 --> 00:31:05,900
[3.7] 昔涟 | 我看见一颗流星 | 00:31:05,900 --> 00:31:07,940
[3.7] 昔涟 | 还有一抹记忆的粉色 | 00:31:07,940 --> 00:31:10,700
[3.7] 昔涟 | 我相信那就是黎明的色彩 | 00:31:12,520 --> 00:31:17,000
[3.7] 昔涟 | 汝将收稍于花开时亦如终结 | 00:31:18,440 --> 00:31:23,509
[3.7] 昔涟 | 诞下奇石 | 00:31:23,509 --> 00:31:25,689
[3.7] 昔涟 | 看来分别的时候到了呀 | 00:31:27,520 --> 00:31:31,760
